gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn,Delta_freq,is_sleeping_dog,freq_ratio,risk_score,faixa_risco
0,1,0,0,1,1,0,31,120.78,0.1,0.1,0.33,0.0,1,0.33,0,0.0,0.980192269082617,4. Critico
1,1,0,0,1,12,1,30,117.13,0.7,5.6,1.73,1.75,0,-0.020000000000000018,0,1.0057471264367817,0.021474738698722823,1. Baixo
0,0,0,0,1,1,0,27,115.52,0.3,1.0,3.51,1.59,1,1.9199999999999997,0,0.4517045454545455,0.9783986509634172,4. Critico
1,1,1,1,1,1,0,35,319.66,0.1,0.1,2.56,2.27,0,0.29000000000000004,0,0.8832684824902725,0.13514599983277922,1. Baixo
1,1,0,1,1,6,1,28,202.02,2.6,2.1,3.66,4.43,0,-0.7699999999999996,0,1.20708446866485,0.00018985695708712626,1. Baixo
1,1,0,0,1,12,0,32,59.25,9.1,4.7,0.43,0.0,0,0.43,0,0.0,0.16341600519281452,1. Baixo
0,1,0,1,1,1,0,21,35.72,0.0,1.2,1.47,1.38,1,0.09000000000000008,0,0.9324324324324323,0.6478030582281568,3. Alto
1,1,1,1,1,1,0,33,122.22,0.5,1.8,0.83,1.07,0,-0.2400000000000001,0,1.273809523809524,0.037435559096733566,1. Baixo
1,0,0,0,1,6,0,34,243.51,3.0,3.5,1.83,0.36,1,1.4700000000000002,0,0.19565217391304346,0.8822548335597128,4. Critico
1,1,0,1,1,12,0,29,71.05,0.0,15.1,3.55,0.14,0,3.4099999999999997,1,0.03932584269662922,0.008444328248031496,1. Baixo
0,1,1,1,1,1,0,31,221.58,0.7,1.3,4.53,4.8,0,-0.2699999999999996,0,1.0572687224669604,0.010330312330733367,1. Baixo
1,1,1,0,1,1,1,31,79.93,0.1,1.6,5.94,5.74,0,0.20000000000000018,0,0.9647058823529412,0.07353444285738378,1. Baixo
0,1,1,0,1,1,1,27,105.32,0.9,5.9,1.41,0.0,1,1.41,0,0.0,0.8779047102801713,4. Critico
0,1,0,0,0,1,1,31,118.64,0.6,4.9,0.59,0.0,1,0.59,0,0.0,0.8714178591089851,4. Critico
1,1,1,1,1,1,0,27,135.84,0.3,2.1,0.2,0.0,1,0.2,0,0.0,0.9410704345809425,4. Critico
0,1,1,0,1,6,1,27,49.62,5.6,2.6,0.52,0.74,0,-0.21999999999999997,0,1.3962264150943395,0.017181281123718112,1. Baixo
0,0,1,0,1,1,0,33,58.08,0.4,1.5,3.03,2.62,0,0.4099999999999997,0,0.8618421052631581,0.31337477259800717,2. Medio
1,1,1,0,0,1,1,32,103.82,0.3,2.2,2.24,2.23,0,0.010000000000000231,0,0.991111111111111,0.08957946773269476,1. Baixo
1,1,1,0,1,6,0,27,41.68,2.3,5.0,2.65,1.85,1,0.7999999999999998,0,0.6954887218045114,0.40846731436132133,3. Alto
1,1,1,0,1,6,1,27,97.77,3.7,3.2,1.81,1.45,0,0.3600000000000001,0,0.7967032967032966,0.14696639133440284,1. Baixo
1,1,0,1,1,1,1,27,154.75,0.7,0.8,1.11,0.94,0,0.17000000000000015,0,0.8392857142857142,0.22911840755112906,2. Medio
0,1,1,0,0,12,0,32,67.72,7.9,11.2,4.42,0.09,0,4.33,1,0.020316027088036117,0.00047096774193548406,1. Baixo
0,1,1,1,1,6,0,26,95.67,5.5,4.0,0.42,0.0,0,0.42,0,0.0,0.22257758281408344,2. Medio
0,1,1,0,1,6,0,30,142.55,5.7,2.8,0.56,0.61,0,-0.04999999999999993,0,1.070175438596491,0.03220777167442289,1. Baixo
1,1,0,0,1,1,0,32,53.71,0.2,0.1,2.63,0.0,1,2.63,0,0.0,0.9867745941690282,4. Critico
1,0,0,0,1,1,0,29,155.6,0.9,9.1,1.5,0.78,1,0.72,0,0.5165562913907285,0.8878728005669939,4. Critico
1,1,1,0,1,12,1,33,126.16,1.3,5.0,3.25,3.64,0,-0.3900000000000001,0,1.1165644171779143,0.0005015458605290282,1. Baixo
0,1,1,1,1,1,0,28,77.3,1.0,0.6,2.74,3.07,0,-0.3299999999999996,0,1.1163636363636362,0.011592130320687326,1. Baixo
1,1,0,1,1,1,0,28,257.49,0.3,1.4,2.53,2.2,0,0.3299999999999996,0,0.8661417322834648,0.45757708618235576,3. Alto
0,1,1,0,1,1,1,26,64.96,0.3,0.1,2.44,2.13,0,0.31000000000000005,0,0.8693877551020409,0.4175015615575056,3. Alto
0,1,0,1,1,6,1,33,161.71,2.5,2.8,3.16,2.6,0,0.56,0,0.8201892744479495,0.18079407782095291,1. Baixo
1,1,0,1,1,12,0,27,164.99,2.2,14.8,3.46,3.57,0,-0.10999999999999988,0,1.0288184438040346,0.012608434297042653,1. Baixo
0,1,1,0,1,1,1,30,65.57,0.8,1.9,1.65,0.0,1,1.65,0,0.0,0.9942298135765804,4. Critico
0,1,1,0,1,12,1,29,79.68,1.5,5.3,1.64,1.65,0,-0.010000000000000009,0,1.0,0.0037559868715975366,1. Baixo
0,1,0,1,1,1,1,26,178.71,0.4,1.1,2.12,1.83,0,0.29000000000000004,0,0.8591549295774649,0.16360409397674247,1. Baixo
1,1,0,1,1,6,0,27,212.14,5.4,2.4,3.76,3.74,0,0.019999999999999574,0,0.9920424403183026,0.060779358454190205,1. Baixo
1,1,0,0,1,6,0,34,156.95,3.8,4.2,1.14,1.43,0,-0.29000000000000004,0,1.2434782608695654,0.0021000864705254673,1. Baixo
0,1,1,0,0,1,0,30,178.22,0.6,0.7,1.42,1.67,0,-0.25,0,1.167832167832168,0.024387565223191694,1. Baixo
1,1,1,0,0,1,1,26,97.82,1.0,5.1,1.37,1.59,0,-0.21999999999999997,0,1.1521739130434783,0.013282019486693117,1. Baixo
0,1,1,0,1,1,1,30,237.88,0.0,3.1,1.01,0.88,1,0.13,0,0.8627450980392157,0.6776218470696983,3. Alto
1,1,1,0,1,12,1,29,43.48,3.8,4.8,1.45,1.92,0,-0.47,0,1.3150684931506849,0.0015798042441382408,1. Baixo
0,1,0,0,1,6,0,41,148.64,0.8,7.3,0.79,0.0,1,0.79,1,0.0,0.892321365026403,4. Critico
0,1,0,0,1,12,0,30,233.35,2.2,4.5,0.73,0.5,0,0.22999999999999998,0,0.6756756756756757,0.05270610228485869,1. Baixo
1,1,1,0,1,12,1,28,217.9,2.6,12.8,5.16,0.26,0,4.9,1,0.05029013539651838,0.005,1. Baixo
1,1,0,0,1,1,0,34,17.83,0.6,2.8,0.64,0.49,0,0.15000000000000002,0,0.7538461538461538,0.22342800199095017,2. Medio
0,1,0,0,1,6,0,23,205.27,1.6,2.5,2.52,1.94,1,0.5800000000000001,0,0.766798418972332,0.5763655566056978,3. Alto
1,1,1,0,0,1,1,30,96.57,0.7,12.3,6.23,0.1,0,6.130000000000001,1,0.016025641025641028,0.009700398115047124,1. Baixo
0,0,1,1,1,1,1,36,95.04,0.7,0.0,3.55,3.26,0,0.29000000000000004,0,0.9157303370786517,0.17626546163254583,1. Baixo
0,1,0,1,0,12,0,29,152.19,4.8,6.4,2.75,0.39,0,2.36,1,0.14130434782608697,0.0024914420878562903,1. Baixo
1,0,0,0,0,6,1,23,63.82,3.2,2.9,2.76,3.02,0,-0.26000000000000023,0,1.0902527075812276,0.008235402580733107,1. Baixo
0,1,1,1,1,1,0,28,165.19,0.1,3.9,1.38,0.73,1,0.6499999999999999,0,0.525179856115108,0.8304546543950084,4. Critico
0,1,0,1,1,1,0,34,226.79,0.8,1.3,3.6,4.16,0,-0.56,0,1.1523545706371192,0.008847792010270899,1. Baixo
0,1,0,0,1,6,0,30,278.22,2.5,2.9,5.17,5.73,0,-0.5600000000000005,0,1.1061776061776063,0.006262975778546714,1. Baixo
1,1,1,1,1,12,0,26,348.15,10.0,8.2,1.55,1.11,0,0.43999999999999995,0,0.7115384615384616,0.05814179056265263,1. Baixo
1,0,1,0,1,6,0,27,155.05,3.2,4.7,0.71,0.69,0,0.020000000000000018,0,0.9583333333333333,0.028753411250436164,1. Baixo
1,1,0,0,1,1,0,27,88.35,0.7,2.0,3.07,2.74,1,0.3299999999999996,0,0.8896103896103897,0.5398049164090994,3. Alto
0,0,0,1,1,1,0,30,72.52,0.4,5.1,6.5,6.21,0,0.29000000000000004,0,0.9539170506912442,0.07785163633073457,1. Baixo
0,1,0,0,1,1,0,34,383.95,0.4,2.3,0.71,0.0,1,0.71,0,0.0,0.9877224611103066,4. Critico
0,1,0,0,1,6,0,33,108.31,2.6,4.5,0.41,0.0,1,0.41,0,0.0,0.8317286499028106,4. Critico
1,1,1,0,1,12,1,31,23.64,7.6,5.9,1.74,1.72,0,0.020000000000000018,0,0.9828571428571429,0.0028883156399728636,1. Baixo
0,1,1,0,0,1,0,25,77.57,0.5,4.6,1.32,0.0,1,1.32,0,0.0,0.9814459779940499,4. Critico
0,1,0,0,1,1,0,25,92.02,0.8,0.1,1.92,0.0,1,1.92,0,0.0,0.997662213333561,4. Critico
0,0,1,0,0,1,0,31,207.14,0.1,1.7,0.89,0.0,1,0.89,0,0.0,0.9961215103593741,4. Critico
1,1,0,1,1,6,0,25,288.44,5.4,5.6,1.7,2.03,0,-0.32999999999999985,0,1.1871345029239766,0.0022148058252427186,1. Baixo
0,0,1,0,0,12,1,28,219.81,11.1,5.2,0.96,1.17,0,-0.20999999999999996,0,1.2061855670103092,0.0,1. Baixo
1,0,1,1,1,1,1,30,183.11,0.2,2.9,0.21,0.0,1,0.21,0,0.0,0.9367300594809325,4. Critico
1,1,0,0,1,1,0,25,292.64,0.1,3.0,1.52,0.0,1,1.52,0,0.0,0.9913570189606137,4. Critico
0,1,0,0,1,6,0,26,215.89,3.4,3.1,2.95,3.17,0,-0.21999999999999975,0,1.0709459459459458,0.0013487643174703526,1. Baixo
1,1,1,1,1,1,0,29,256.76,0.1,0.6,0.51,0.0,1,0.51,0,0.0,0.9549225085614387,4. Critico
1,1,0,0,1,12,0,31,91.8,2.8,7.9,6.5,6.5,0,0.0,0,0.9984639016897082,0.019288901150726855,1. Baixo
0,0,0,0,1,1,1,33,59.62,0.5,0.0,2.33,2.02,1,0.31000000000000005,0,0.8632478632478633,0.5906753748179887,3. Alto
0,0,0,1,1,1,0,31,71.3,0.6,6.5,1.38,0.04,0,1.3399999999999999,1,0.02877697841726619,0.13049615381709395,1. Baixo
1,0,0,0,1,12,1,29,120.77,2.3,4.5,4.3,4.4,0,-0.10000000000000053,0,1.0208816705336428,0.0016389803491896346,1. Baixo
0,1,0,0,1,1,1,27,353.37,0.9,0.7,3.15,3.56,0,-0.41000000000000014,0,1.1265822784810129,0.024075612127026535,1. Baixo
1,1,0,1,0,1,0,26,95.78,0.2,1.8,2.56,2.94,0,-0.3799999999999999,0,1.143968871595331,0.006248519087345669,1. Baixo
1,1,0,0,1,1,0,28,72.76,0.2,0.8,1.86,0.43,1,1.4300000000000002,0,0.2299465240641711,0.980761672990094,4. Critico
1,0,0,0,1,1,1,31,452.35,0.2,0.4,1.11,0.91,0,0.20000000000000007,0,0.8125,0.29266716253714603,2. Medio
0,1,1,0,1,1,1,30,159.6,0.9,0.5,2.17,1.56,1,0.6099999999999999,0,0.7155963302752295,0.8525212530284976,4. Critico
1,1,1,0,1,1,0,22,102.61,0.9,0.0,1.85,2.28,0,-0.4299999999999997,0,1.225806451612903,0.021063210651334995,1. Baixo
1,1,1,0,1,1,1,27,54.16,0.0,2.1,3.85,3.41,1,0.43999999999999995,0,0.883419689119171,0.6243596428148586,3. Alto
0,1,1,0,1,1,0,33,50.37,0.7,2.4,2.42,2.55,0,-0.1299999999999999,0,1.0493827160493827,0.10153123736852515,1. Baixo
0,1,1,0,1,6,0,29,231.27,0.4,2.7,1.29,1.66,0,-0.3699999999999999,0,1.2769230769230768,0.006174892836107587,1. Baixo
0,1,0,1,1,6,1,25,31.96,0.5,2.2,1.27,1.29,0,-0.020000000000000018,0,1.0078125,0.04655859868983607,1. Baixo
0,0,0,1,1,1,0,37,129.8,0.1,1.1,0.86,1.56,0,-0.7000000000000001,0,1.793103448275862,0.07291540189122778,1. Baixo
1,1,0,0,1,1,0,29,283.66,0.8,2.1,1.93,1.09,1,0.8399999999999999,0,0.5618556701030928,0.9495310759115211,4. Critico
1,1,0,0,1,1,0,30,94.69,0.4,0.5,1.15,0.0,1,1.15,0,0.0,0.983387251376217,4. Critico
1,1,1,0,1,12,1,31,159.55,6.7,5.2,0.86,1.02,0,-0.16000000000000003,0,1.1724137931034484,0.0019931895234983434,1. Baixo
0,1,0,1,1,12,1,28,83.5,0.4,8.2,3.26,0.2,0,3.0599999999999996,1,0.06116207951070338,0.008918281890062406,1. Baixo
1,1,1,0,1,1,1,27,360.87,0.9,0.2,1.07,0.22,0,0.8500000000000001,0,0.2037037037037037,0.7259633574276707,4. Critico
1,1,0,1,1,1,1,36,171.05,1.0,3.6,1.65,1.04,1,0.6099999999999999,0,0.6265060240963856,0.842463816078478,4. Critico
1,1,0,0,1,1,0,33,278.88,0.2,3.3,4.71,4.01,0,0.7000000000000002,0,0.8495762711864406,0.33894890394583044,2. Medio
1,1,0,1,1,1,0,32,138.33,0.7,3.4,3.58,3.38,0,0.20000000000000018,0,0.9415041782729805,0.09375252686891583,1. Baixo
0,1,0,1,1,6,0,31,157.98,4.1,2.2,2.4,2.37,0,0.029999999999999805,0,0.9834024896265562,0.03032340218843961,1. Baixo
0,1,0,0,1,1,0,26,184.27,1.0,1.7,1.91,2.83,0,-0.9200000000000002,0,1.4739583333333335,0.008688212785503831,1. Baixo
1,1,1,0,1,1,1,33,119.48,0.5,2.4,5.06,5.36,0,-0.3000000000000007,0,1.0571992110453652,0.009204535764587457,1. Baixo
0,1,0,0,1,1,0,26,215.86,0.2,3.0,1.38,0.97,0,0.4099999999999999,0,0.697841726618705,0.5975599707729327,3. Alto
0,1,1,0,1,1,1,30,131.28,0.4,3.3,1.18,1.26,0,-0.08000000000000007,0,1.0588235294117647,0.11357836545016896,1. Baixo
1,1,1,1,1,1,0,24,196.09,0.6,5.8,4.14,4.31,0,-0.16999999999999993,0,1.03855421686747,0.0844516076949822,1. Baixo
1,1,0,0,1,12,1,22,285.89,5.7,6.6,2.7,0.28,0,2.42,1,0.10332103321033212,0.0021905498001253496,1. Baixo
0,1,1,0,0,1,0,30,149.23,0.1,2.5,0.73,0.74,0,-0.010000000000000009,0,1.0,0.09344196114292674,1. Baixo
1,1,0,1,1,12,1,27,91.72,9.7,4.7,2.7,2.48,0,0.2200000000000002,0,0.915129151291513,0.010062619600744133,1. Baixo
0,1,0,1,1,1,0,23,273.24,0.9,1.6,0.42,0.0,1,0.42,0,0.0,0.8677657393993033,4. Critico
0,1,0,0,1,12,0,31,184.11,5.7,6.0,3.64,3.74,0,-0.10000000000000009,0,1.0246575342465754,0.0012970590118161517,1. Baixo
0,1,1,1,1,12,1,36,106.33,6.3,5.5,2.27,2.54,0,-0.27,0,1.1140350877192984,0.0051034287333522246,1. Baixo
0,1,1,0,1,12,1,34,82.16,5.9,7.7,2.49,0.09,0,2.4000000000000004,1,0.036,0.0,1. Baixo
0,1,1,0,1,12,0,28,10.54,6.4,6.0,2.59,2.91,0,-0.3200000000000003,0,1.1192307692307695,0.00016545784224841363,1. Baixo
1,1,1,0,0,6,1,29,138.98,0.6,2.8,2.38,2.42,0,-0.040000000000000036,0,1.0125523012552302,0.02302445284129366,1. Baixo
1,1,0,0,1,6,0,32,133.7,2.6,2.9,1.58,1.52,0,0.06000000000000005,0,0.9559748427672956,0.033530490398788214,1. Baixo
0,1,1,0,1,6,1,33,76.2,2.7,8.0,2.01,2.31,0,-0.30000000000000027,0,1.143564356435644,0.0014184199696480949,1. Baixo
0,1,1,0,1,1,0,28,77.34,1.0,5.9,1.44,1.29,1,0.1499999999999999,0,0.8896551724137931,0.5203591573446699,3. Alto
0,0,0,0,1,1,1,29,81.58,0.0,2.3,1.92,0.04,1,1.88,0,0.02072538860103627,0.9867333998546823,4. Critico
0,1,0,1,1,1,0,30,128.76,0.3,5.2,1.89,1.19,0,0.7,0,0.6263157894736842,0.4634175590677579,3. Alto
1,1,0,0,1,12,1,31,233.92,6.0,9.6,2.09,0.34,0,1.7499999999999998,1,0.16190476190476194,0.00898074036999169,1. Baixo
0,1,0,1,1,1,1,29,118.75,0.8,1.7,0.52,0.0,1,0.52,0,0.0,0.9196581887477329,4. Critico
0,1,1,0,1,1,1,29,102.4,0.5,0.3,0.99,0.0,1,0.99,0,0.0,0.9940360509350857,4. Critico
0,1,0,0,1,6,1,34,62.44,1.7,5.6,0.47,0.0,1,0.47,0,0.0,0.7485866206045084,4. Critico
0,1,0,0,1,1,1,33,31.51,0.5,4.4,1.77,1.98,0,-0.20999999999999996,0,1.1123595505617978,0.022558853657708825,1. Baixo
1,1,1,0,1,1,0,31,63.67,0.3,1.1,0.65,0.0,1,0.65,0,0.0,0.9754532128113724,4. Critico
0,0,1,0,1,1,0,35,95.71,0.5,7.9,0.61,1.06,0,-0.45000000000000007,0,1.7096774193548387,0.04623650973411255,1. Baixo
1,0,1,1,1,1,0,28,87.06,0.7,4.6,2.22,2.6,0,-0.3799999999999999,0,1.1659192825112108,0.00962141843292939,1. Baixo
1,1,1,0,1,1,0,35,153.48,0.5,1.7,0.71,1.1,0,-0.3900000000000001,0,1.527777777777778,0.054649841239496774,1. Baixo
0,0,1,1,1,1,0,31,141.94,0.6,0.8,0.99,0.0,1,0.99,0,0.0,0.9948805910258071,4. Critico
0,0,0,1,0,1,1,40,64.98,0.0,3.6,2.45,0.43,1,2.02,0,0.17479674796747968,0.9362541024840333,4. Critico
0,1,1,1,1,1,0,25,154.08,0.7,3.3,3.18,3.21,0,-0.029999999999999805,0,1.006269592476489,0.030518649247413387,1. Baixo
1,1,0,0,1,1,1,27,78.34,1.0,8.0,1.47,0.17,0,1.3,1,0.11486486486486487,0.10846880510122386,1. Baixo
1,1,0,1,1,6,0,31,121.88,2.9,2.1,3.34,3.11,0,0.22999999999999998,0,0.9283582089552239,0.02334910208157019,1. Baixo
1,1,1,0,1,1,1,31,62.28,0.8,0.7,3.92,3.71,0,0.20999999999999996,0,0.9440203562340967,0.1558467826116344,1. Baixo
0,1,1,0,0,12,0,36,153.64,6.6,4.9,1.83,2.49,0,-0.6600000000000001,0,1.3532608695652175,0.0,1. Baixo
0,1,1,1,1,12,0,27,84.5,8.4,6.8,1.83,1.87,0,-0.040000000000000036,0,1.016304347826087,0.0006905517163249127,1. Baixo
0,1,0,0,1,1,0,32,273.24,0.3,3.1,1.25,0.53,1,0.72,0,0.42063492063492064,0.926627438060563,4. Critico
1,1,1,1,1,1,0,33,88.32,1.0,5.3,2.12,1.64,0,0.4800000000000002,0,0.7699530516431925,0.3156726549149766,2. Medio
0,1,0,0,1,1,0,32,58.77,0.2,6.2,3.19,2.88,0,0.31000000000000005,0,0.9,0.3225872510075205,2. Medio
0,1,0,1,1,12,1,26,87.06,1.9,4.7,4.03,3.56,0,0.4700000000000002,0,0.8811881188118812,0.025693089121995038,1. Baixo
1,0,0,1,1,6,1,34,73.59,0.3,6.0,1.03,1.24,0,-0.20999999999999996,0,1.1923076923076923,0.016059572817216053,1. Baixo
0,0,0,0,0,12,1,33,27.36,6.5,7.3,1.91,0.34,0,1.5699999999999998,1,0.17708333333333334,0.01637718856419744,1. Baixo
0,1,0,0,1,1,0,31,288.92,0.6,1.4,2.55,2.44,0,0.10999999999999988,0,0.9531250000000001,0.1938650469042474,1. Baixo
1,1,1,0,1,6,0,30,172.98,3.9,13.8,0.62,0.38,0,0.24,1,0.6031746031746031,0.010347761421535484,1. Baixo
1,0,0,1,1,1,0,30,142.19,0.2,0.0,0.04,0.0,1,0.04,0,0.0,0.8919645506184068,4. Critico
0,1,1,0,1,6,1,29,110.06,3.9,4.5,1.86,1.33,0,0.53,0,0.7112299465240641,0.13091614724567083,1. Baixo
0,0,1,1,1,1,1,31,62.53,0.2,0.3,0.75,1.11,0,-0.3600000000000001,0,1.460526315789474,0.04779493688428785,1. Baixo
0,1,0,0,1,6,0,29,37.86,4.5,3.5,0.96,1.09,0,-0.13000000000000012,0,1.1237113402061856,0.00639237431675937,1. Baixo
0,1,1,0,0,12,0,26,120.92,3.3,7.1,1.09,0.15,0,0.9400000000000001,1,0.13636363636363635,0.021942562024792847,1. Baixo
1,1,0,1,1,1,1,26,129.54,0.4,4.0,1.1,0.0,1,1.1,0,0.0,0.9913787194589293,4. Critico
0,1,1,1,1,6,0,27,105.3,2.2,2.5,2.12,2.48,0,-0.3599999999999999,0,1.1643192488262912,0.0022078761748219457,1. Baixo
0,1,0,0,1,1,1,30,370.09,0.4,1.0,0.16,0.0,1,0.16,0,0.0,0.8779277669753663,4. Critico
1,1,0,0,1,6,0,29,26.72,4.3,2.2,2.01,2.86,0,-0.8500000000000001,0,1.415841584158416,0.006759791076416785,1. Baixo
0,1,0,1,1,1,1,30,114.63,1.0,0.2,1.23,1.13,0,0.10000000000000009,0,0.9112903225806451,0.17634196059955054,1. Baixo
1,1,1,1,1,12,0,31,27.8,6.3,4.9,0.76,0.17,1,0.59,0,0.2207792207792208,0.6178727056645703,3. Alto
1,1,0,0,1,1,1,27,101.8,0.4,0.2,2.4,2.05,0,0.3500000000000001,0,0.8506224066390042,0.46081055679158944,3. Alto
1,1,1,0,1,12,1,34,95.32,3.5,7.8,2.39,1.77,0,0.6200000000000001,0,0.7375,0.03203270031676002,1. Baixo
0,1,0,0,1,12,0,28,44.11,7.5,4.9,1.16,1.31,0,-0.15000000000000013,0,1.1196581196581197,0.00044271662695909495,1. Baixo
1,1,1,0,1,6,1,28,68.68,2.7,4.3,2.6,2.44,0,0.16000000000000014,0,0.9348659003831418,0.03377291653243319,1. Baixo
1,1,0,0,1,6,0,31,105.17,4.6,6.3,3.85,4.92,0,-1.0699999999999998,0,1.2746113989637307,0.0005209062558602184,1. Baixo
0,1,0,0,0,6,0,23,109.81,3.6,2.0,0.19,0.0,0,0.19,0,0.0,0.22765047265341345,2. Medio
1,1,0,1,1,12,0,27,81.9,4.9,7.2,0.97,0.8,0,0.16999999999999993,0,0.8163265306122449,0.021431176344366136,1. Baixo
0,1,0,0,0,1,1,32,251.64,1.0,1.3,0.15,0.18,0,-0.03,0,1.125,0.21097339187992648,2. Medio
0,1,1,1,0,6,0,23,211.75,0.1,3.0,2.7,3.08,0,-0.3799999999999999,0,1.1365313653136533,0.005872444201456015,1. Baixo
1,1,1,0,1,1,0,33,56.04,0.7,1.4,1.39,1.73,0,-0.3400000000000001,0,1.2357142857142858,0.0306852866498171,1. Baixo
1,1,0,0,1,6,0,34,54.83,2.5,3.9,1.44,0.78,0,0.6599999999999999,0,0.5379310344827587,0.3216611608877967,2. Medio
0,1,0,0,1,1,0,28,73.81,0.1,2.8,2.57,2.36,1,0.20999999999999996,0,0.9147286821705427,0.6010188355110846,3. Alto
1,1,0,0,1,6,0,30,145.17,0.6,2.4,1.0,0.59,1,0.41000000000000003,0,0.5841584158415841,0.7066424149769598,4. Critico
1,0,1,1,1,6,0,33,96.4,3.9,6.2,2.91,1.84,0,1.07,0,0.6301369863013699,0.1902909384409456,1. Baixo
0,1,1,1,1,1,1,28,134.18,0.1,2.8,0.56,0.56,0,0.0,0,0.9824561403508771,0.06511019124478687,1. Baixo
0,1,1,1,1,1,0,32,215.86,0.9,1.3,1.56,1.15,0,0.41000000000000014,0,0.732484076433121,0.3962998068781959,2. Medio
0,1,1,1,1,6,1,27,67.83,1.9,2.1,2.94,3.41,0,-0.4700000000000002,0,1.1559322033898307,0.004653776883481303,1. Baixo
0,1,0,1,1,6,0,28,33.47,2.1,4.0,0.67,0.81,0,-0.14,0,1.1911764705882353,0.02725144911088341,1. Baixo
0,1,0,1,1,1,0,27,160.67,0.7,2.5,0.8,1.23,0,-0.42999999999999994,0,1.5185185185185184,0.03535492236741868,1. Baixo
0,1,1,0,1,6,0,30,67.24,1.3,4.0,1.44,1.92,0,-0.48,0,1.3241379310344827,0.0016692170332493804,1. Baixo
0,1,0,1,1,12,0,33,154.57,0.1,4.8,5.06,4.88,0,0.17999999999999972,0,0.9625246548323473,0.021747897203174653,1. Baixo
0,1,0,0,1,1,1,29,140.99,0.4,0.4,1.94,1.08,1,0.8599999999999999,0,0.5538461538461539,0.9690816436627229,4. Critico
0,1,0,0,1,1,0,25,229.28,0.5,7.8,0.77,0.0,1,0.77,1,0.0,0.9434914418226392,4. Critico
1,1,1,1,1,1,0,26,148.47,0.4,5.8,5.56,5.65,0,-0.09000000000000075,0,1.014362657091562,0.03680198365025142,1. Baixo
1,1,1,1,1,6,0,31,125.62,2.7,5.7,4.78,4.45,0,0.33000000000000007,0,0.9290187891440501,0.02397218594700197,1. Baixo
1,1,1,0,0,1,1,35,121.11,0.7,6.4,2.13,1.68,1,0.44999999999999996,0,0.7850467289719627,0.6167255785425614,3. Alto
0,1,0,1,1,6,0,30,355.26,5.1,4.2,6.5,6.5,0,0.0,0,0.9984639016897082,0.03937160858318699,1. Baixo
1,1,0,0,1,6,0,28,316.67,2.2,3.7,1.24,0.7,1,0.54,0,0.5599999999999999,0.6375222593368094,3. Alto
1,1,0,1,1,1,0,32,135.01,0.8,3.4,1.56,1.5,1,0.06000000000000005,0,0.9554140127388535,0.4300271012058513,3. Alto
0,1,1,1,1,12,0,28,102.6,0.8,5.8,0.98,0.22,0,0.76,0,0.22222222222222224,0.2624954140614722,2. Medio
1,1,0,0,1,6,1,28,87.43,2.9,3.1,2.89,2.62,0,0.27,0,0.903448275862069,0.08396120665908673,1. Baixo
1,1,1,1,1,1,0,26,160.44,0.4,0.1,5.62,5.39,0,0.23000000000000043,0,0.9573712255772646,0.14015469922968887,1. Baixo
1,1,1,1,1,1,0,34,290.27,0.5,3.2,3.51,3.86,0,-0.3500000000000001,0,1.0965909090909092,0.014611907759274735,1. Baixo
1,1,1,1,1,1,0,21,178.31,0.1,0.3,0.74,0.0,1,0.74,0,0.0,0.9651803088026674,4. Critico
0,1,1,1,1,1,1,32,262.85,0.1,1.4,1.0,0.89,1,0.10999999999999999,0,0.8811881188118812,0.5541042291427775,3. Alto
1,1,0,0,1,1,0,28,185.76,0.3,4.7,3.25,1.42,1,1.83,0,0.43558282208588955,0.9514980023232508,4. Critico
1,0,1,0,1,12,1,28,46.87,3.3,4.8,1.01,1.32,0,-0.31000000000000005,0,1.2941176470588236,0.0015798042441382408,1. Baixo
0,1,0,0,1,1,1,35,386.13,0.4,2.2,1.54,0.75,1,0.79,0,0.48387096774193544,0.9089401484097257,4. Critico
1,0,1,0,0,1,0,27,142.82,0.5,3.3,0.64,0.73,0,-0.08999999999999997,0,1.123076923076923,0.14521111694644154,1. Baixo
1,1,1,0,1,6,1,27,319.14,1.3,4.7,1.55,1.22,1,0.33000000000000007,0,0.782051282051282,0.5310034087977665,3. Alto
0,1,1,0,1,6,0,29,261.99,3.7,13.3,2.13,0.16,0,1.97,1,0.07476635514018692,0.005637554585152839,1. Baixo
0,1,0,0,1,12,0,31,41.95,4.5,5.8,2.19,2.16,0,0.029999999999999805,0,0.981818181818182,0.009145683990222154,1. Baixo
0,1,1,1,1,6,0,28,123.17,0.4,3.1,2.68,2.16,0,0.52,0,0.8029739776951673,0.3839904659445659,2. Medio
0,1,1,1,1,1,0,24,79.62,0.2,3.4,4.57,3.91,0,0.6600000000000001,0,0.8537117903930131,0.3105005150124009,2. Medio
0,1,1,1,1,1,0,26,71.96,0.6,0.7,3.35,1.47,1,1.8800000000000001,0,0.4375,0.9589931030126211,4. Critico
1,1,1,0,1,12,1,33,153.44,7.3,6.6,3.47,3.89,0,-0.41999999999999993,0,1.117816091954023,0.0,1. Baixo
